10-0-1-0-8,0.06934331463623332,-0.5029004853465128,-0.525877049205737,0.16685690693220406,0.0,
14-0-1-0-10,-0.4253614213027129,-0.5266634275359947,-0.5214650581425854,0.0001999999999999988,0.0,
12-0-1-0-3,-0.20118934584276563,-0.3504080790199082,-0.5139660830372287,0.0398,0.0,
11-0-1-0-8,0.24807787796837585,-0.5388108854938303,-0.510193485331872,0.3318928723232326,0.0,
14-0-1-0-9,0.0,-0.6543861842048925,-0.5203139844656081,-0.8776068402931525,0.0,
16-0-1-0-3,0.0,-0.27780526367644054,-0.5101736256847645,-1.044014184018481,0.0,
15-0-1-0-9,-0.4101236958930532,-0.5637401624130639,-0.5226369218436431,0.0005920597999999992,0.0,
12-0-1-0-7,-0.21241056002813902,-0.5049361978566907,-0.5173471362469362,0.005525253365951381,0.0,
7-0-1-0-9,0.0011021840178581741,-0.5837419482468356,-0.5115400153843929,0.02,0.0,
19-1-1-0-8,0.08091386567389676,0.43446087861542176,-0.5060654556371553,-0.1956057881609951,0.0,
14-0-1-0-4,-0.30646554333791515,0.010580355439780698,-0.5065101949743331,-0.6420831061742478,0.0,
12-0-1-0-2,-0.20066857435360205,-0.4245444945591988,-0.5108018794619281,0.01415883830651022,0.0,
9-0-1-0-10,0.001501074744883225,0.01,-0.5010354218911169,-0.29732451581408226,0.0,
12-0-1-0-8,-0.12134979822591106,-0.5419629979020284,-0.5103648495047451,0.02,0.0,
16-0-1-0-10,0.0,-0.6242175400196309,-0.5094739033698341,-1.029953533431188,0.0,
19-1-1-0-10,0.06796747449816404,0.1949208737459095,-0.506379461724494,-0.3104367802391243,0.0,
20-0-1-1-6,-0.8941558226963847,0.3691912556288952,-0.5358756128437,-1.7819212351733562,0.18186425237015322,
15-0-1-0-5,-0.37539705595534095,-0.4275288485318775,-0.5130693446880482,0.02,0.0,
16-0-1-0-4,0.0,-0.2422323422287195,-0.5125119292629451,-1.0726809291155064,0.0,
13-0-1-0-2,-0.27521935218169236,-0.2748906014887064,-0.5098269525008297,0.0017642988019999951,0.0,
19-0-1-0-3,-0.8069192060281136,0.01,-0.5255349607602169,-1.4003446099643737,0.0,
15-0-1-0-2,-0.43106181124835086,0.01,-0.5224951458350247,-0.8375806499214669,0.0,
16-0-1-0-7,0.0,-0.44244103377523364,-0.5135005348702921,-0.8186779706554298,0.0,
18-0-1-0-8,-0.6759401461811612,0.029797059601,-0.5256166180897884,-1.217921138116532,0.0,
12-0-1-0-9,-0.16517668722168302,0.01,-0.5206705655006277,-0.8629745630561043,0.0,
17-0-1-0-3,-0.6451610760715779,0.001920366206453951,-0.520251598838381,-1.2167395908463465,0.0,
19-0-0-0-10,-0.798669073242911,0.01,0.0,0.0,0.0,
15-1-1-0-10,0.01,-0.5457604182663075,-0.5000000000000056,-0.6875046716992894,0.0,
15-0-1-0-10,0.0,-0.5813839198736195,-0.5232334869659715,-1.008303124917028,0.0,
12-1-1-1-6,0.08061329511019237,-0.16148560585758714,-0.5000458353317132,-0.038686814550011626,0.4391274809733766,
16-1-1-0-3,0.11806128671372679,-0.5303140270229886,-0.5044772700146415,0.14505880237524288,0.0,
7-0-1-0-3,0.0017505422019959418,-0.4652464677737691,-0.5140705899394974,0.02,0.0,
8-0-1-1-7,0.0019783766629941483,-0.4319353489831077,-0.514882577053297,0.02,0.006631687768997478,
20-1-1-0-10,0.060944341335365665,0.408032777825542,-0.5017684392632822,-0.12971838221536597,0.0,
10-0-1-0-2,0.048481879845819746,-0.3975370508354263,-0.5146516967795901,0.16851628173525374,0.0,
19-1-1-0-2,0.08523208944464282,0.46001380138095666,-0.5067230534117637,0.06924624787805879,0.0,
10-0-1-0-6,0.056575347628782566,-0.12520088255546521,-0.5128676509245575,0.15243887756628752,0.0,
14-0-1-0-8,-0.37471829150117003,-0.5477715439573306,-0.5106957678192694,0.02,0.0,
14-0-1-0-2,-0.2924145381648243,0.0024638798722690786,-0.5209571602884002,-0.543691946168766,0.0,
16-0-1-0-5,-0.4889243971173248,0.029701,-0.5237122738745684,-0.8518675468426087,0.0,
16-0-1-0-9,-0.46247144744376095,-0.5271863908546964,-0.5235575318463035,0.04,0.0,
12-0-1-0-10,-0.1762029701976487,0.01,-0.5113120199721743,-0.6991224884869476,0.0,
12-0-1-0-11,-0.17513023817923193,-0.7263343224936057,-0.5222121464501392,0.02,0.0,
18-0-1-1-8,-0.6719114745033169,0.012895905805359658,-0.5047709885494166,-1.3162020884857406,0.011494476854805345,
5-0-1-0-7,0.0004035842551929123,-0.5440611192080368,-0.515463125784096,0.02,0.0,
9-0-1-0-11,0.0,-0.6766058669559818,-0.512902037161056,-0.9222128557690031,0.0,
20-0-1-1-2,-0.8587479551452443,0.35179892735602375,-0.5464673530591246,-1.704958194852718,0.14992363678784823,
4-0-1-1-4,0.0010089576460155848,-0.338243402551096,-0.5070185253689111,0.020784099799999997,0.007325746677887691,
20-0-1-1-7,-0.8779207252516082,0.3083826341334059,-0.5129343992040493,-1.9934884821542787,0.12034876499492862,
8-0-1-0-6,0.0019282967415569902,-0.13249058009410458,-0.5111859584239824,0.026049239758156175,0.0,
9-0-1-0-5,0.0016485235939083737,-0.36590458731742986,-0.5141624493264119,0.02848862815658214,0.0,
10-0-1-1-9,0.08006024743389818,-0.616144441205962,-0.5129906997262483,0.15035893962711558,0.005125851390039794,
15-0-1-0-8,-0.5126068482139969,9.99999999999994e-05,-0.5246747018828375,-0.6580635835327643,0.0,
4-0-1-1-9,0.0006999412445229271,-0.4823386892679021,-0.4999998158181455,-0.9870501427307842,0.0010489939695225098,
8-0-1-1-10,0.001664765424824689,-0.6760508902005002,-0.4999999999999972,-0.8045319064346713,0.002276709728817596,
9-0-1-0-4,0.002365803085150066,-0.4345885992578287,-0.5115386986607302,0.03314187495335942,0.0,
14-0-1-0-7,0.0,-0.5599763067670045,-0.5223216672603875,-0.6056410290916544,0.0,
20-0-1-1-4,-0.8970712451983401,0.325020169872293,-0.551119129066581,-1.7088347382863505,0.15187270584078139,
10-0-1-1-4,0.06222312499583772,-0.2703409185530997,-0.5106118322169841,0.13376811867445368,0.007718562274302114,
14-1-1-0-5,0.07472834264527083,-0.17658089031167362,-0.516237375620787,0.15913378982997722,0.0,
20-0-1-1-10,-0.9762890701292817,0.3131642639637901,-0.5361439261435103,-1.8359636840543747,0.11813149339597238,
19-1-1-0-11,0.06936008140206247,-0.1672729915907721,-0.5147291813515668,-0.8911096897247318,0.0,
8-0-1-1-6,0.0022176204052521483,-0.23318055549746064,-0.510096609202704,0.039615604768119796,0.008368903109969602,
19-0-1-0-10,-0.7780419156725277,0.01,-0.5118720792132717,-1.5061964240388797,0.0,
17-1-1-0-9,0.07729698280650528,-0.41662759579695624,-0.5054416032593837,0.1401008171964467,0.0,
13-1-1-0-6,0.08243935825500905,-0.1465184215525865,-0.500775313480615,0.17278280158322146,0.0,
19-0-1-0-5,-0.8214465881805173,0.029518372635470937,-0.5119813691698473,-1.515969860705017,0.0,
9-0-1-0-6,0.0020836087428819892,-0.0974928285117881,-0.5116224774102975,0.059800000000000006,0.0,
19-0-1-0-8,-0.7591541851621538,0.01,-0.5102966574275691,-1.586087349590137,0.0,
20-0-1-1-3,-0.9074554585928812,0.31707750942883595,-0.5209747694867796,-1.8178695462216206,0.14463321614607552,
11-0-1-0-4,0.23583794417368584,-0.32405631503494037,-0.5011369754033007,0.36935191675776946,0.0,
20-0-1-1-5,-0.8893045781371381,0.3219924117585391,-0.5557780654263924,-1.8789743500529394,0.25182243747508415,
8-0-1-0-3,0.0021375913483321005,-0.4203076237439957,-0.5101109567429678,0.018360220619275617,0.0,
11-0-1-0-5,0.19449608269809576,-0.22605251500783702,-0.5065839077244277,0.3226295601065904,0.0,
16-1-1-0-8,0.06796951315023385,-0.5670494147313715,-0.5112818881712411,0.1431407037216325,0.0,
11-0-1-0-2,0.19171343875975475,-0.2831793616699976,-0.5118479913184868,0.33206420546079457,0.0,
18-0-1-0-10,-0.7269029692463483,0.0028375969438629457,-0.5311626401276079,-1.4115285731175868,0.0,
11-0-1-0-11,0.01,-0.8494062359107581,-0.5130143980099484,-0.3167189308039436,0.0,
15-1-1-0-8,0.09976329194238152,-0.4244048182696482,-0.507298712622382,0.14450232150868839,0.0,
18-0-1-1-7,-0.5933064455803632,0.029701,-0.5117079062677143,-1.1376075767290759,0.006654104835474977,
11-0-1-0-7,0.25045305719796007,-0.3762491670619309,-0.5197298107309843,0.33474386957405594,0.0,
19-0-1-0-7,-0.7670786317132527,0.01,-0.5313827968648583,-1.3605544380555288,0.0,
7-0-1-0-7,0.0019325469316826068,0.01,-0.5097413722765427,-1.0017315915146854,0.0,
19-1-1-0-7,0.06908282407917012,0.5691627881546508,-0.5050127559621532,0.004224828353226684,0.0,
17-0-1-0-9,0.0,-0.45277290631297173,-0.5135581054260663,-1.0402157624256345,0.0,
13-0-1-0-8,-0.22007103438443984,0.01,-0.5170134313033347,-0.6949158610612906,0.0,
19-0-0-0-5,-0.755688072234197,0.01,0.0,0.0,0.0,
14-0-1-1-9,-0.2858851723132264,-0.5625183791443884,-0.499999707565983,-0.7668736566132061,2e-05,
8-0-1-0-8,0.00168461731662063,-0.5212596146603031,-0.5050195825163264,0.039796099202,0.0,
8-0-1-0-2,0.001899507791523109,-0.35264940501497827,-0.5153433815148052,0.02,0.0,
9-0-1-0-9,0.00194281272555399,-0.5485328950860148,-0.501605837250618,0.02,0.0,
14-0-1-1-10,-0.418271441835056,-0.5590617175873014,-0.4999999999999972,-0.9580542214558684,2e-05,
18-1-1-0-10,0.07562550920919947,-0.20830259549313818,-0.5000000000000056,-0.424094727725223,0.0,
19-0-1-0-4,-0.8572659281631658,0.0006871095010000002,-0.5381740292689061,-1.530647289204561,0.0,
15-0-1-0-7,0.0108801490119301,-0.5529331999580218,-0.5208484423115917,-0.6922897848378913,0.0,
6-0-1-0-11,0.0,-0.7684869967844035,-0.5008802633866111,-1.4338838562954235,0.0,
4-0-1-1-2,0.0003188818147157639,-0.29345083680445017,-0.5073959091720321,0.02,0.006541747740494824,
20-0-1-0-4,-0.8079814030561955,0.0199,-0.49999817852811207,-1.6491768037805437,0.0,
18-0-1-0-3,-0.6806936559456384,0.029900000000000003,-0.5289451395009118,-1.1110283217189956,0.0,
17-0-1-0-6,-0.6625334739129645,0.008533986865669389,-0.5186994833342713,-0.993185170609134,0.0,
18-0-0-0-11,0.0,-0.45109760857559394,0.0,0.0,0.0,
13-0-1-0-9,-0.3108823664681105,-0.5887899816274368,-0.5256257918259465,0.02,0.0,
18-0-1-1-9,-0.6475636519267427,0.010099,-0.5082033746621476,-1.0106711981361365,0.00936339292449063,
14-1-1-0-7,0.11520648056010252,-0.5140671453081245,-0.5122199558396388,0.15056888810731817,0.0,
19-0-1-0-11,-0.743899982589146,0.01,-0.5144699589462151,-1.5286668667586507,0.0,
16-0-1-0-11,-0.5213147583066348,-0.7696611611984834,-0.5144738445679387,0.02,0.0,
12-0-0-0-9,-0.14932327848827115,0.01,0.0,0.0,0.0,
13-0-0-0-11,0.0,-0.7203744041994018,0.0,0.0,0.0,
12-1-1-1-11,0.05859081190504406,-0.7495567187331668,-0.4999997584001907,-0.957946139979323,0.0870924207615943,
11-0-1-0-10,0.21640118599957828,-0.6418687004534445,-0.5042324459051588,0.33076214948797783,0.0,
12-0-1-1-10,0.01,-0.6824160747882904,-0.5070015119448208,-0.7306271812311659,0.0049641708857695215,
18-0-1-1-11,-0.6919872382750709,-0.43748437802964174,-0.5140924999807563,0.0021098973632817895,0.0015178908828660873,
15-1-1-0-5,0.06735487767382393,-0.2737630248617414,-0.5045689697425597,0.1441774434230365,0.0,
18-0-0-0-9,-0.6783739366453095,0.0101,0.0,0.0,0.0,
14-1-1-0-10,0.018797714606114464,-0.5627643763499719,-0.4999999999999972,-0.529835660671277,0.0,
15-0-1-0-6,-0.42493605035709464,0.029132193633470936,-0.5162943216197201,-0.4998624202486095,0.0,
11-0-1-0-6,0.2482060929873579,-0.16008338708628014,-0.5128805777429428,0.3371187920908049,0.0,
12-0-1-0-5,-0.2033605029006332,-0.22204991167275714,-0.5187935541919495,0.0001999999999999988,0.0,
10-0-1-0-11,0.09049129561603461,-0.7650704019263489,-0.5150260166135942,0.13061419080649128,0.0,
8-0-1-0-4,0.0028465402272743663,-0.31303060466142063,-0.5020322731322957,0.005829149590459052,0.0,
16-0-1-0-2,-0.593735722592475,-0.39031239719229904,-0.5159850084814323,0.02,0.0,
8-0-1-0-10,0.0017646953162975966,-0.536291854046354,-0.5082010796404198,0.0398,0.0,
6-0-1-0-8,0.0,-0.5298791998702141,-0.511860998104549,-1.0319415881575158,0.0,
10-0-1-0-5,0.060795730104381523,-0.2249754665963874,-0.5083662703420777,0.146589805769346,0.0,
20-1-1-0-7,0.07694053273724163,0.6216946310151489,-0.5093684392389626,0.32104849490145515,0.0,
20-0-1-0-2,-0.8360656011706805,0.01,-0.4999985544538926,-1.6871213929755655,0.0,
15-0-1-0-11,0.0,-0.7139556520995431,-0.5057822600260853,-1.1530748000729178,0.0,
18-0-0-0-10,-0.663253635552033,0.01,0.0,0.0,0.0,
17-0-1-0-2,-0.7497977365737141,-0.18338662296494002,-0.5139545790840331,0.0001999999999999988,0.0,
9-0-1-0-2,0.0014474266267485998,-0.35498732359605284,-0.5109942219394896,0.04,0.0,
12-0-1-1-5,-0.19780545798367602,-0.22110045791597507,-0.5143028375947988,0.020198,0.007421762255799418,
12-1-1-1-10,0.059836737393225314,-0.5868625948019308,-0.4999999999999972,-0.40997408437412347,0.12737867232287967,
4-0-1-1-5,0.000365213150615353,-0.23530014919694855,-0.5101167903367754,0.02,0.004776041485482722,
10-0-1-1-10,0.05068735946225525,-0.6349245685734183,-0.5189645240381703,0.14953945385290193,0.004287608864599559,
16-0-0-0-10,0.0,-0.5812205812608848,0.0,0.0,0.0,
20-1-0-0-9,0.05425770223872319,0.11152426401843916,0.0,0.0,0.0,
18-0-1-0-4,-0.7577136349785594,0.00019899999999999952,-0.5390860386637994,-1.2719286262477314,0.0,
10-0-1-1-7,0.07015111109572081,-0.4701509226991639,-0.5124909895802252,0.13268080739262464,0.0060521497222453,
7-0-1-0-6,0.0020630251405611777,-0.09438332162046559,-0.5030323106348449,0.04715129174206854,0.0,
14-1-1-0-9,0.13661994905663455,-0.5262778906548027,-0.507353872158675,-0.43698784560371257,0.0,
8-0-1-0-11,0.00021960351846008012,-0.7966193377428791,-0.5108746408135395,-1.2688944919366785,0.0,
20-0-1-0-3,-0.8153373696230223,0.01,-0.4999989728625482,-1.7520026306671028,0.0,
18-0-1-1-3,-0.6122803351543575,0.020383228405990002,-0.5233562568623128,-1.2594853571810016,0.011081222969610928,
13-1-1-0-8,0.03355268808410234,-0.493743686445413,-0.5098208077152369,-0.38852435091785203,0.0,
20-0-1-1-9,-0.8910494530928907,0.3811110553069079,-0.549405259811951,-1.9118894987664463,0.16081795576969707,
19-0-1-0-2,-0.8152182003836949,0.01,-0.5182330963745329,-1.4253902539248224,0.0,
18-0-1-0-5,-0.650847898359511,0.01,-0.5132973152728135,-1.1834115286537612,0.0,
12-0-1-1-2,-0.16973906375361386,-0.4160755070255617,-0.5045551336034253,0.02,0.0065362620238649345,
13-1-1-0-10,0.010067293066563003,-0.5589563943895436,-0.5075921260656815,-0.47394605872677953,0.0,
19-1-1-0-6,0.05948781023481766,0.4551741617294528,-0.5008920668616093,0.6078560406768709,0.0,
14-1-1-0-11,0.044690453217387106,-0.7438977159440803,-0.5188966129235343,-0.7430540330717468,0.0,
18-1-1-0-11,0.019071447688593438,-0.5280033935521904,-0.4999999999999972,-0.7450914612094347,0.0,
16-0-1-1-4,-0.597249255412976,-0.22804677233313114,-0.500009774316808,-0.9189534868617342,0.010170264630609185,
20-0-0-0-10,-0.8786783822485716,0.00019899999999999952,0.0,0.0,0.0,
14-0-1-0-6,-0.32857660292422325,9.99999999999994e-05,-0.5116660667226479,-0.357751262538444,0.0,
13-0-1-0-7,-0.25428532626642475,-0.4522238705716973,-0.508619223133072,0.02,0.0,
14-0-1-1-11,-0.3309990513823758,-0.7056063620939504,-0.49999994649729035,-1.1246320887629029,1e-05,
12-0-0-0-7,0.0,-0.4453589018775651,0.0,0.0,0.0,
17-1-1-0-2,0.1138618144810108,-0.19350113135779012,-0.5016316896881895,0.14108584307770022,0.0,
13-0-0-0-8,-0.190246990970605,9.99999999999994e-05,0.0,0.0,0.0,
17-0-1-0-8,0.0,-0.4277777354560627,-0.5102778208788691,-0.8217228070450155,0.0,
4-0-1-1-10,0.0008740444047131767,0.01,-0.5247062314130585,-1.1662641572384933,0.004453709764190921,
13-0-1-0-3,-0.29930781351164315,-0.2545436755365687,-0.5394265092345765,0.02,0.0,
16-0-0-0-9,0.0,-0.44860088088735983,0.0,0.0,0.0,
16-0-1-1-2,-0.48829884793338985,-0.39606578234868267,-0.521478949543411,0.020198,0.008679382848061391,
19-0-1-0-6,-0.7252403370681082,0.029701,-0.5241791902065244,-1.1975597045486466,0.0,
16-1-1-0-7,0.06595688390700628,-0.4833166944435773,-0.5007003437479396,0.14738661698139277,0.0,
6-0-1-1-11,0.0,0.01,-0.5087609280444411,-1.2527266323572188,0.002519523617418475,
10-0-1-1-6,0.05701176680732589,-0.26521195129874003,-0.5045813427955161,0.13547888746470071,0.008097229033645488,
20-0-0-0-5,-0.9230540388836733,0.01,0.0,0.0,0.0,
10-0-1-0-4,0.0831226823705379,-0.2784422237797836,-0.5073457720754571,0.1422933849563751,0.0,
14-0-1-0-11,-0.2698366345367269,-0.7265100796632307,-0.5074600605593268,0.0001999999999999988,0.0,
12-0-1-1-6,-0.2446137401239115,-0.1830764393828363,-0.5107155515632967,0.02,0.007091514261554774,
17-1-1-0-3,0.07711254986268239,-0.17605592413521884,-0.5000000000000056,0.14273966266897878,0.0,
6-0-1-1-7,0.0007779348132922576,0.01102986950725659,-0.506661746447557,-0.95445067214191,0.006633966728949762,
13-1-1-0-2,0.06387364687153282,-0.3219344805152916,-0.5075681145105498,0.13459527620277645,0.0,
16-0-0-0-5,-0.5149005827788856,0.01,0.0,0.0,0.0,
5-0-1-0-3,0.000657137065720087,0.01,-0.5253476498824013,-0.673854198030897,0.0,
19-0-1-0-9,-0.795436925404492,0.04716290195129788,-0.5435756880958692,-1.3956392323167122,0.0,
17-0-1-0-7,-0.5516370000376729,0.007020198426573823,-0.5141853736920902,-0.8422935276465812,0.0,
18-0-1-0-11,-0.7042621442153648,9.99999999999994e-05,-0.5197974089008697,-1.491607186662365,0.0,
8-0-1-0-9,0.001975878292187434,0.01,-0.5077083671942012,-0.7023946159554573,0.0,
18-0-1-1-10,-0.6531007436805831,0.01,-0.5076839739928106,-1.1251309461622205,0.007180151903641772,
13-1-1-0-3,0.13322060275655895,-0.4022844480453313,-0.511148510449395,-0.054628464398507104,0.0,
20-0-1-0-10,-0.8420527005987091,0.01,-0.4999999999999972,-1.8049105007246293,0.0,
8-0-1-0-5,0.0014199882461276138,-0.22280415165610634,-0.5124763826070038,0.02,0.0,
14-0-1-1-8,-0.36762395635910133,-0.5882560987870483,-0.5104093513030742,0.02,0.007558843115272831,
9-0-1-0-8,0.0012548989101279996,-0.5545631798229688,-0.5192845754727342,0.02,0.0,
18-0-1-0-9,-0.6967134556808391,0.004341241548653065,-0.5139473633412773,-1.1558664867327337,0.0,
10-0-1-0-3,0.07251491784777553,-0.2941536677177443,-0.5107310324624905,0.1528387572379319,0.0,
19-0-0-0-9,-0.7725768869555086,0.01,0.0,0.0,0.0,
8-0-1-1-11,0.0005871228842193064,-0.795071265886345,-0.500000601191928,-1.2782236245331544,0.0006803222836270356,
20-0-1-0-7,-0.8537096860985391,0.01,-0.4999983691665398,-1.716904800200743,0.0,
18-1-1-0-8,0.0761234736587102,0.22179892357654105,-0.5043998701697021,-0.28912054628537454,0.0,
18-0-1-1-2,-0.6942270076374416,0.010099,-0.5093118982742415,-1.3099307038573058,0.006742800132655851,
20-0-1-1-11,-0.9752680956198172,0.2848342657008176,-0.5362427796061353,-1.919703468822141,0.11080655824621805,
8-0-1-1-9,0.0015717455599340096,0.010099,-0.5097236837759092,-0.7375757715994697,0.005450534752076938,
9-0-1-0-7,0.001871500399076119,-0.5228454191184284,-0.5104020544554178,0.02,0.0,
12-0-1-1-11,0.0100099,-0.7396630430199834,-0.503920359268851,-1.108976567029963,0.0018865613591915336,
10-0-1-1-2,0.08291675762113668,-0.1471788963560577,-0.506266427084939,0.14411077946990172,0.006131789773680656,
16-1-1-0-2,0.12598677304485265,-0.3849466588063906,-0.5100809702589665,-0.17933538691948056,0.0,
20-1-1-0-6,0.0656570969295116,0.7006565447612739,-0.5012817838624386,0.4083799113405233,0.0,
14-1-1-0-4,0.048471084003718884,-0.2444564509592193,-0.5043279000376449,0.14738901336364715,0.0,
14-1-1-0-8,0.07105226778470461,-0.6236371858057509,-0.501823552706748,0.136306201059128,0.0,
20-1-1-0-3,0.059955320856121506,0.6389400354835673,-0.5059439948283424,0.7127134684327266,0.0,
19-1-1-0-9,0.06432047464031958,0.16805659651604068,-0.5082695857194599,0.17066982793377847,0.0,
18-1-1-0-9,0.09976308586011244,-0.058375384443088686,-0.4999999999999972,-0.25462424673184914,0.0,
8-0-1-1-2,0.002025948640705596,-0.2869600150742367,-0.5082546564461505,0.01001042050981841,0.006251717186792091,
16-0-1-0-6,-0.45071671095950305,0.011537089530115074,-0.5113439355980802,-1.0340708222223538,0.0,
20-0-0-0-2,-0.876421853535625,0.01,0.0,0.0,0.0,
15-1-1-0-11,0.0,-0.7294047188234074,-0.4999999999999972,-0.9836780235500433,0.0,
20-0-1-0-5,-0.793320811768292,9.99999999999994e-05,-0.49999909866529246,-1.6605942319062597,0.0,
6-0-1-0-4,0.0009761327313746711,-0.34037508376806863,-0.5080267870721131,0.02,0.0,
14-0-0-0-7,-0.3924126256349728,9.99999999999994e-05,0.0,0.0,0.0,
16-0-0-0-2,-0.5354809886547687,0.01,0.0,0.0,0.0,
13-0-0-0-7,0.0,-0.5007016151240677,0.0,0.0,0.0,
20-0-1-0-9,-0.8269345282926479,0.01,-0.49999843342788514,-1.739198580159594,0.0,
20-1-0-0-10,0.04699464392891942,0.12884063985456803,0.0,0.0,0.0,
17-1-1-0-11,0.026022303509703127,-0.6379930201643874,-0.5024058095231227,-1.112137909222149,0.0,
15-1-1-0-9,0.052486763039048895,-0.523632315595654,-0.5005238036719656,-0.25392986646405724,0.0,
12-0-1-0-6,-0.13007939960525206,-0.11893839490254876,-0.5237679927643152,0.06218973603615921,0.0,
15-0-1-0-4,-0.3971984753313276,-0.2562802209669569,-0.512275330651536,0.020198,0.0,
15-1-1-0-6,0.07006760102122452,-0.21185099369200364,-0.5100513329996844,0.14157445247284978,0.0,
17-0-0-0-10,-0.6036909414805247,0.0199,0.0,0.0,0.0,
15-0-0-0-2,-0.43532057986293066,0.01,0.0,0.0,0.0,
8-0-1-1-5,0.0017373421566271928,-0.21047819011409621,-0.5107203470311065,0.02324185829054969,0.005643021769335445,
10-0-1-1-5,0.07567830143418966,-0.335139373734851,-0.5082248222519293,0.13196937384921803,0.007232418878715315,
16-0-1-1-10,-0.5538725018899108,0.01,-0.5077952740848197,-1.0135397964006514,0.005668444318372367,
6-0-1-0-7,0.0008104492064315755,0.010099,-0.5047983595969661,-0.9161964739914763,0.0,
7-0-1-0-2,0.0014894556820101799,-0.4307625353783865,-0.5089573651070859,0.02,0.0,
13-1-1-0-4,0.04958678095228716,-0.2066177692224367,-0.5017215395521556,0.17139602691621916,0.0,
13-0-0-0-10,0.01,-0.55933803486089,0.0,0.0,0.0,
5-0-1-0-8,0.00018877909962328,-0.4899206570208448,-0.5036846185173429,0.020198,0.0,
14-0-0-0-10,-0.3630295116494945,0.01,0.0,0.0,0.0,
19-0-0-0-2,-0.8086941405725889,0.0003960099999999987,0.0,0.0,0.0,
15-0-0-0-9,0.0,-0.5900657314851376,0.0,0.0,0.0,
14-0-0-0-2,0.0,-0.28940020543352757,0.0,0.0,0.0,
16-1-0-0-4,0.020029500049601,-0.2953743604671464,0.0,0.0,0.0,
4-0-1-1-7,0.0006025799156023773,0.01,-0.5153181309411038,-0.9695793573305258,0.006356474794486299,
18-0-0-0-3,-0.7305669575364903,0.01,0.0,0.0,0.0,
12-1-1-1-5,0.045413650795764544,-0.22325812724388053,-0.49999973754649174,-0.11887837573552124,0.2841805110193592,
9-0-1-0-3,0.001808299972388864,-0.34207990754660994,-0.5088201034942271,0.02,0.0,
20-1-1-0-11,0.051124691759520814,0.09808176199932819,-0.5026882810587063,-0.6353952587878302,0.0,
15-0-0-0-3,0.0,-0.41040337394864723,0.0,0.0,0.0,
19-0-0-0-8,-0.8273387787340666,0.01,0.0,0.0,0.0,
16-0-1-1-5,-0.5114223972882983,-0.2542102452644892,-0.5000007123578982,-0.7670528025260429,0.010039208634054964,
12-0-1-1-8,-0.16860143080651008,-0.5698319786710894,-0.5058541313459977,0.020974258802,0.0066511024985544,
